is,10010
was,9777
be,6342
had,5101
are,4333
have,3892
were,3279
would,2677
been,2470
has,2424
will,2105
said,1943
can,1730
could,1580
may,1290
do,1259
made,1119
must,998
did,994
should,865
make,765
see,727
get,719
know,676
being,663
might,658
came,621
used,610
go,604
come,589
take,573
found,536
went,506
say,476
got,471
United,463
does,445
think,427
took,425
put,424
thought,412
told,411
called,396
knew,395
didn't,393
find,392
going,389
don't,387
asked,382
give,377
given,371
looked,366
become,359
felt,356
saw,346
left,334
seemed,333
turned,320
set,320
want,317
done,316
began,312
let,286
gave,285
taken,279
seen,276
look,268
held,259
having,258
cannot,258
shall,254
brought,253
seems,252
tell,245
known,245
became,245
keep,244
heard,240
making,231
seem,229
wanted,226
am,225
provide,214
use,214
stood,212
like,211
help,209
feel,201
show,199
believe,199
need,195
started,194
says,193
gone,190
leave,188
needed,187
kept,186
expected,186
moved,181
required,181
wrote,181
work,179
following,177
couldn't,173
lost,173
followed,172
added,171
tried,170
reached,169
developed,169
read,167
shown,166
makes,164
received,163
living,161
cut,161
walked,159
doing,159
mean,158
taking,158
coming,158
passed,157
looking,156
bring,156
getting,156
live,155
trying,154
run,154
written,153
can't,151
hear,151
considered,150
sat,149
working,148
involved,147
wasn't,147
happened,146
paid,144
sent,143
showed,141
increased,141
decided,141
meet,140
turn,138
hold,137
understand,137
concerned,135
appeared,135
continued,133
comes,133
move,132
ran,132
opened,131
call,131
led,130
using,130
pay,130
stopped,129
met,129
worked,128
lay,128
provided,128
placed,126
try,125
wouldn't,125
carried,124
remember,120
described,120
reported,119
determined,119
served,119
appear,117
ask,116
based,116
running,116
returned,115
obtained,115
gives,114
lived,113
saying,112
learned,112
talk,111
include,111
play,109
born,109
established,108
indicated,108
speak,107
stand,107
expect,107
consider,106
applied,106
remained,106
designed,106
continue,105
write,105
growing,105
becomes,104
spent,104
covered,104
closed,104
played,103
means,103
won't,103
serve,103
suggested,102
Do,102
Don't,102
prepared,102
limited,102
married,102
raised,101
thinking,101
built,101
hit,101
waiting,101
dropped,101
interested,100
meant,100
moving,100
filled,99
Is,98
hadn't,98
talking,98
knows,98
related,98
caught,97
entered,97
changed,95
accepted,94
included,94
stay,93
remain,93
determine,92
standing,91
Let,91
fell,91
giving,91
reach,91
caused,90
produced,90
start,90
follow,90
goes,89
noted,89
develop,88
announced,88
carry,88
sitting,88
isn't,87
spoke,86
allowed,86
takes,86
died,86
finished,86
wish,86
published,85
require,85
doesn't,85
appears,84
marked,84
stop,84
reading,84
playing,84
stated,84
prevent,83
learn,83
offered,83
build,83
remembered,83
presented,82
increase,82
begin,82
named,82
proposed,82
watched,81
created,81
operating,81
fixed,81
provides,81
agreed,81
explained,80
indicate,80
recognized,80
leaving,80
studied,79
forced,79
mentioned,79
add,79
lead,79
picked,78
enter,78
believed,77
laid,77
reduced,77
formed,76
receive,76
change,76
beginning,76
follows,76
stayed,75
care,75
killed,75
treated,75
removed,75
act,74
failed,74
expressed,74
observed,74
remains,74
writing,74
pulled,73
produce,73
shows,73
discovered,73
seeing,73
selected,73
planned,72
assumed,72
pointed,72
return,72
planning,72
watching,72
increasing,71
proved,71
accept,71
chosen,71
smiled,71
send,70
allow,70
realized,69
realize,69
ordered,69
seek,69
suppose,69
waited,69
looks,69
carrying,68
compared,68
drawn,68
won,68
completed,68
buy,68
settled,68
offer,67
occurred,67
asking,67
answered,67
wait,67
hope,66
broke,66
ought,66
declared,66
helped,66
directed,66
wore,65
permit,65
fall,65
supposed,65
estimated,65
hung,65
leading,65
measured,65
gets,65
wants,64
break,64
grew,64
discussed,64
sit,64
training,63
pass,63
happen,63
located,63
drew,63
